Part Number,ABC Class,Sales Date,Sales Quantity,Unit Cost,Unit Price,Marketing Spent,Discount Flag
Part_11858545,B,20131130,1072,2.82,7.65,285,0
Part_11858545,B,20131231,983,2.82,6.3,213,1
Part_11858545,B,20140131,1131,2.82,7.65,303,0
Part_11858545,B,20140228,871,2.82,6.12,95,1
Part_11858545,B,20140331,1052,2.82,7.65,138,0
Part_11858545,B,20140430,897,2.82,7.65,240,0
Part_11858545,B,20140531,914,2.82,6.12,195,1
Part_11858545,B,20140630,957,2.82,7.65,255,0
Part_11858545,B,20140731,1290,2.54,6.2,137,1
Part_11858545,B,20140831,1149,2.82,6.12,123,1
Part_11858545,B,20140930,1350,2.82,7.65,177,0
Part_11858545,B,20141031,1088,2.54,7.65,143,0
Part_11858545,B,20141130,1076,2.54,7.65,282,0
Part_11858545,B,20141231,961,2.82,7.82,255,0
Part_11858545,B,20150131,1010,2.82,7.86,276,0
Part_11858545,B,20150228,809,2.82,6.41,89,1
Part_11858545,B,20150331,962,2.82,7.65,128,0
Part_11858545,B,20150430,867,2.82,7.65,231,0
Part_12000067,A,20120131,10952,0.45,1.52,516,0
Part_12000067,A,20120229,10225,0.45,1.22,198,1
Part_12000067,A,20120331,11280,0.45,1.53,272,0
Part_12000067,A,20120430,9897,0.45,1.52,480,0
Part_12000067,A,20120531,11931,0.45,1.52,573,0
Part_12000067,A,20120630,11054,0.45,1.63,576,0
Part_12000067,A,20120731,9727,0.45,1.22,188,1
Part_12000067,A,20120831,11003,0.45,1.29,222,1
Part_12000067,A,20120930,9755,0.45,1.52,237,0
Part_12000067,A,20121031,10924,0.45,1.52,267,0
Part_12000067,A,20121130,10875,0.45,1.52,528,0
Part_12000067,A,20121231,9729,0.4,1.6,498,0
Part_12000067,A,20130131,12095,0.4,1.52,588,0
Part_12000067,A,20130228,7621,0.4,1.22,146,1
Part_12000067,A,20130331,9805,0.45,1.52,237,0
Part_12000067,A,20130430,11419,0.45,1.52,549,0
Part_12000067,A,20130531,10839,0.4,1.62,555,0
Part_12000067,A,20130630,9870,0.4,1.52,468,0
Part_12000067,A,20130731,11666,0.4,1.22,221,1
Part_12000067,A,20130831,10301,0.45,1.22,195,1
Part_12000067,A,20130930,10727,0.4,1.52,257,0
Part_12000067,A,20131031,10983,0.45,1.54,270,0
Part_12000067,A,20131130,9743,0.45,1.24,384,1
Part_12000067,A,20131231,11535,0.45,1.52,555,0
Part_12000067,A,20140131,11682,0.45,1.52,561,0
Part_12000067,A,20140228,8313,0.45,1.22,164,1
Part_12000067,A,20140331,9402,0.45,1.52,228,0
Part_12000067,A,20140430,10145,0.45,1.52,492,0
Part_12000067,A,20140531,10195,0.4,1.52,495,0
Part_12000067,A,20140630,10293,0.4,1.54,501,0
Part_12000067,A,20140731,11764,0.45,1.31,242,1
Part_12000067,A,20140831,10264,0.45,1.29,206,1
Part_12000067,A,20140930,11026,0.45,1.52,266,0
Part_12000067,A,20141031,11906,0.45,1.28,242,1
Part_12000067,A,20141130,9745,0.45,1.52,474,0
Part_12000067,A,20141231,11743,0.45,1.52,564,0
Part_12000067,A,20150131,13011,0.45,1.52,615,0
Part_12000067,A,20150228,8016,0.45,1.23,156,1
Part_12000067,A,20150331,10371,0.45,1.52,249,0
Part_12000067,A,20150430,11069,0.45,1.52,522,0
Part_11525214,C,20120131,557,0.93,4.76,93,0
Part_11525214,C,20120229,500,0.93,3.81,32,1
Part_11525214,C,20120331,658,0.93,4.8,53,0
Part_11525214,C,20120430,363,0.93,5.2,66,0
Part_11525214,C,20120531,603,0.93,4.89,99,0
Part_11525214,C,20120630,679,0.93,5.04,114,0
Part_11525214,C,20120731,380,0.93,3.81,26,1
Part_11525214,C,20120831,717,0.93,3.95,47,1
Part_11525214,C,20120930,566,0.83,4.76,45,0
Part_11525214,C,20121031,461,0.93,4.76,39,0
Part_11525214,C,20121130,539,0.93,4.76,87,0
Part_11525214,C,20121231,583,0.93,3.81,75,1
Part_11525214,C,20130131,433,0.83,4.76,69,0
Part_11525214,C,20130228,729,0.93,3.81,47,1
Part_11525214,C,20130331,584,0.93,3.81,36,1
Part_11525214,C,20130430,513,0.93,4.89,84,0
Part_11525214,C,20130531,520,0.93,4.76,87,0
Part_11525214,C,20130630,536,0.93,5.17,99,0
Part_11525214,C,20130731,511,0.93,3.81,33,1
Part_11525214,C,20130831,605,0.93,3.81,38,1
Part_11525214,C,20130930,451,0.93,4.76,38,0
Part_11525214,C,20131031,586,0.93,3.81,39,1
Part_11525214,C,20131130,738,0.93,3.81,96,1
Part_11525214,C,20131231,451,0.83,4.76,75,0
Part_11525214,C,20140131,541,0.93,3.81,72,1
Part_11525214,C,20140228,562,0.93,3.93,39,1
Part_11525214,C,20140331,611,0.93,3.81,41,1
Part_11525214,C,20140430,572,0.93,4.88,99,0
Part_11525214,C,20140531,448,0.93,4.94,78,0
Part_11525214,C,20140630,452,0.93,4.76,75,0
Part_11525214,C,20140731,556,0.93,3.81,38,1
Part_11525214,C,20140831,498,0.93,3.81,32,1
Part_11525214,C,20140930,484,0.93,4.76,41,0
Part_11525214,C,20141031,537,0.83,4.76,44,0
Part_11525214,C,20141130,548,0.93,4.76,90,0
Part_11525214,C,20141231,760,0.93,4.76,129,0
Part_11525214,C,20150131,677,0.93,4.76,111,0
Part_11525214,C,20150228,484,0.83,4.18,33,1
Part_11525214,C,20150331,619,0.93,4.76,48,0
Part_11525214,C,20150430,475,0.83,3.81,63,1
Part_12202063,B,20120131,1681,1.08,2.63,123,0
Part_12202063,B,20120229,2936,1.08,2.05,87,1
Part_12202063,B,20120331,3674,1.2,2.75,144,0
Part_12202063,B,20120430,1166,1.2,2.55,84,0
Part_12202063,B,20120531,1793,1.2,2.66,138,0
Part_12202063,B,20120630,6951,1.2,2.55,510,0
Part_12202063,B,20120731,1722,1.2,2.04,50,1
Part_12202063,B,20120831,1837,1.2,2.17,59,1
Part_12202063,B,20120930,2930,1.2,2.55,107,0
Part_12202063,B,20121031,2420,1.08,2.55,90,0
Part_12202063,B,20121130,2677,1.08,2.55,189,0
Part_12202063,B,20121231,3121,1.2,2.55,231,0
Part_12202063,B,20130131,2490,1.2,2.76,192,0
Part_12202063,B,20130228,2073,1.2,2.04,57,1
Part_12202063,B,20130331,2432,1.2,2.55,90,0
Part_12202063,B,20130430,1380,1.2,2.55,102,0
Part_12202063,B,20130531,2928,1.2,2.55,213,0
Part_12202063,B,20130630,3883,1.2,2.8,315,0
Part_12202063,B,20130731,3086,1.2,2.04,87,1
Part_12202063,B,20130831,1370,1.2,2.04,42,1
Part_12202063,B,20130930,3168,1.2,2.65,122,0
Part_12202063,B,20131031,2078,1.2,2.55,77,0
Part_12202063,B,20131130,2251,1.2,2.55,165,0
Part_12202063,B,20131231,3393,1.2,2.55,240,0
Part_12202063,B,20140131,4300,1.2,2.55,306,0
Part_12202063,B,20140228,1537,1.2,2.04,44,1
Part_12202063,B,20140331,2508,1.2,2.55,90,0
Part_12202063,B,20140430,1714,1.2,2.55,123,0
Part_12202063,B,20140531,2741,1.2,2.59,204,0
Part_12202063,B,20140630,3190,1.08,2.55,228,0
Part_12202063,B,20140731,3588,1.08,2.16,110,1
Part_12202063,B,20140831,1372,1.08,2.04,41,1
Part_12202063,B,20140930,4377,1.2,2.66,168,0
Part_12202063,B,20141031,2509,1.2,2.55,92,0
Part_12202063,B,20141130,2771,1.2,2.05,159,1
Part_12202063,B,20141231,2869,1.2,2.55,210,0
Part_12202063,B,20150131,3271,1.2,2.79,264,0
Part_12202063,B,20150228,1975,1.2,2.04,57,1
Part_12202063,B,20150331,2634,1.2,2.7,101,0
Part_12202063,B,20150430,2071,1.2,2.75,168,0
Part_12181860,B,20120131,63.7,38.23,89.88,162,0
Part_12181860,B,20120229,62,38.23,71.9,65,1
Part_12181860,B,20120331,75.6,38.23,91.37,98,0
Part_12181860,B,20120430,69.4,38.23,89.88,180,0
Part_12181860,B,20120531,55.5,38.23,90.93,138,0
Part_12181860,B,20120630,57.5,38.23,96.71,156,0
Part_12181860,B,20120731,52.7,38.23,71.9,54,1
Part_12181860,B,20120831,68.7,38.23,71.9,69,1
Part_12181860,B,20120930,54.1,38.23,96.7,74,0
Part_12181860,B,20121031,65.7,34.41,92.4,87,0
Part_12181860,B,20121130,34.4,34.41,71.9,72,1
Part_12181860,B,20121231,53,38.23,89.88,141,0
Part_12181860,B,20130131,57.2,38.23,98.06,159,0
Part_12181860,B,20130228,59.1,34.41,71.9,62,1
Part_12181860,B,20130331,44.3,38.23,90.21,59,0
Part_12181860,B,20130430,63.3,38.23,89.88,165,0
Part_12181860,B,20130531,74.6,34.41,89.88,192,0
Part_12181860,B,20130630,58.5,38.23,89.88,156,0
Part_12181860,B,20130731,51.5,38.23,71.9,53,1
Part_12181860,B,20130831,59.7,34.41,71.9,62,1
Part_12181860,B,20130930,52,38.23,89.88,68,0
Part_12181860,B,20131031,54.9,38.23,89.88,71,0
Part_12181860,B,20131130,47.4,38.23,89.88,117,0
Part_12181860,B,20131231,44.1,38.23,92.65,117,0
Part_12181860,B,20140131,74.6,38.23,90.45,195,0
Part_12181860,B,20140228,50.1,38.23,71.9,50,1
Part_12181860,B,20140331,49.3,34.41,97.68,66,0
Part_12181860,B,20140430,65.7,38.23,89.88,165,0
Part_12181860,B,20140531,54.7,38.23,91.26,138,0
Part_12181860,B,20140630,53.6,38.23,76.05,120,1
Part_12181860,B,20140731,51.6,34.41,76.68,54,1
Part_12181860,B,20140831,61.1,34.41,71.9,63,1
Part_12181860,B,20140930,50.4,38.23,89.88,62,0
Part_12181860,B,20141031,60.4,38.23,89.88,77,0
Part_12181860,B,20141130,59,38.23,74.81,126,1
Part_12181860,B,20141231,43.7,38.23,89.88,111,0
Part_12181860,B,20150131,81.7,38.23,93.21,216,0
Part_12181860,B,20150228,66.2,38.23,71.9,68,1
Part_12181860,B,20150331,53.9,38.23,89.88,68,0
Part_12181860,B,20150430,49.6,38.23,71.9,99,1
Part_47037036,B,20120131,2157.9,0.94,2.77,216,0
Part_47037036,B,20120229,1411,0.94,2.41,59,1
Part_47037036,B,20120331,1821,0.94,2.92,93,0
Part_47037036,B,20120430,1972,0.94,2.77,198,0
Part_47037036,B,20120531,2619,0.94,3,279,0
Part_47037036,B,20120630,2419,0.84,2.96,255,0
Part_47037036,B,20120731,2386,0.94,2.22,93,1
Part_47037036,B,20120831,1990,0.94,2.22,78,1
Part_47037036,B,20120930,1653.2,0.94,2.77,83,0
Part_47037036,B,20121031,2168,0.94,2.77,107,0
Part_47037036,B,20121130,1716,0.84,2.22,135,1
Part_47037036,B,20121231,1358,0.94,2.77,138,0
Part_47037036,B,20130131,2273,0.94,2.77,228,0
Part_47037036,B,20130228,1435,0.94,2.22,59,1
Part_47037036,B,20130331,1931,0.94,2.77,99,0
Part_47037036,B,20130430,1868.9,0.94,2.89,195,0
Part_47037036,B,20130531,2189,0.94,2.77,216,0
Part_47037036,B,20130630,1703,0.84,2.77,168,0
Part_47037036,B,20130731,2615,0.94,2.22,104,1
Part_47037036,B,20130831,1887,0.94,2.22,74,1
Part_47037036,B,20130930,2197.8,0.94,2.87,111,0
Part_47037036,B,20131031,2225,0.94,2.77,110,0
Part_47037036,B,20131130,1814,0.84,2.77,183,0
Part_47037036,B,20131231,2366,0.94,2.77,234,0
Part_47037036,B,20140131,2140,0.84,2.77,213,0
Part_47037036,B,20140228,2117,0.94,2.22,87,1
Part_47037036,B,20140331,2333,0.94,2.77,119,0
Part_47037036,B,20140430,2468,0.94,2.94,267,0
Part_47037036,B,20140531,2261,0.94,2.99,249,0
Part_47037036,B,20140630,2312,0.94,2.77,231,0
Part_47037036,B,20140731,3180,0.94,2.22,126,1
Part_47037036,B,20140831,2408,0.94,2.22,98,1
Part_47037036,B,20140930,2208,0.94,2.77,110,0
Part_47037036,B,20141031,2554,0.94,2.9,132,0
Part_47037036,B,20141130,2212,0.94,3.03,246,0
Part_47037036,B,20141231,2039,0.94,3.04,222,0
Part_47037036,B,20150131,3063,0.94,2.88,318,0
Part_47037036,B,20150228,1780,0.94,2.22,72,1
Part_47037036,B,20150331,1983,0.84,2.77,98,0
Part_47037036,B,20150430,2778,0.94,2.77,270,0
Part_12141479,B,20120131,952,1.37,2.53,75,1
Part_12141479,B,20120229,1156,1.37,2.71,51,1
Part_12141479,B,20120331,1393,1.37,3.16,69,0
Part_12141479,B,20120430,1669,1.37,3.44,183,0
Part_12141479,B,20120531,1334,1.37,3.31,144,0
Part_12141479,B,20120630,1674,1.37,3.16,171,0
Part_12141479,B,20120731,1633,1.23,2.53,66,1
Part_12141479,B,20120831,1825,1.37,2.53,72,1
Part_12141479,B,20120930,1431,1.37,3.23,74,0
Part_12141479,B,20121031,1730,1.23,3.16,87,0
Part_12141479,B,20121130,1528,1.23,3.28,159,0
Part_12141479,B,20121231,1875,1.37,3.2,189,0
Part_12141479,B,20130131,1013,1.37,3.16,96,0
Part_12141479,B,20130228,1216,1.37,2.53,50,1
Part_12141479,B,20130331,1169,1.37,3.16,56,0
Part_12141479,B,20130430,1984,1.37,3.16,204,0
Part_12141479,B,20130531,1275,1.37,3.16,129,0
Part_12141479,B,20130630,1287,1.37,3.16,126,0
Part_12141479,B,20130731,1769,1.23,2.77,77,1
Part_12141479,B,20130831,1840,1.37,2.53,74,1
Part_12141479,B,20130930,1358,1.37,3.16,68,0
Part_12141479,B,20131031,1599,1.23,3.16,78,0
Part_12141479,B,20131130,1513,1.37,3.19,150,0
Part_12141479,B,20131231,1729,1.37,3.16,165,0
Part_12141479,B,20140131,1346,1.37,3.16,132,0
Part_12141479,B,20140228,1262,1.37,2.53,51,1
Part_12141479,B,20140331,2101,1.37,3.27,111,0
Part_12141479,B,20140430,1452,1.37,3.16,138,0
Part_12141479,B,20140531,1120,1.37,3.19,111,0
Part_12141479,B,20140630,1586,1.37,3.27,165,0
Part_12141479,B,20140731,1684,1.37,2.53,66,1
Part_12141479,B,20140831,1899,1.37,2.57,77,1
Part_12141479,B,20140930,1647,1.37,3.3,84,0
Part_12141479,B,20141031,1864,1.37,3.38,102,0
Part_12141479,B,20141130,1504,1.37,3.16,150,0
Part_12141479,B,20141231,2088,1.37,3.16,213,0
Part_12141479,B,20150131,1173,1.37,3.28,120,0
Part_12141479,B,20150228,1372,1.37,2.53,54,1
Part_12141479,B,20150331,1529,1.37,3.16,75,0
Part_12141479,B,20150430,2045,1.37,3.16,201,0
Part_11676761,B,20120131,1352,1.78,4.55,192,0
Part_11676761,B,20120229,1293,1.78,3.46,71,1
Part_11676761,B,20120331,1234,1.6,4.32,84,0
Part_11676761,B,20120430,1066,1.78,4.32,150,0
Part_11676761,B,20120531,1179,1.78,4.32,162,0
Part_11676761,B,20120630,1004,1.78,3.46,108,1
Part_11676761,B,20120731,1092,1.78,3.46,60,1
Part_11676761,B,20120831,1312,1.78,3.46,72,1
Part_11676761,B,20120930,1282,1.6,4.32,90,0
Part_11676761,B,20121031,1595,1.78,4.32,110,0
Part_11676761,B,20121130,1494,1.6,4.52,219,0
Part_11676761,B,20121231,1540,1.78,4.32,210,0
Part_11676761,B,20130131,2052,1.78,4.32,282,0
Part_11676761,B,20130228,1601,1.6,3.61,93,1
Part_11676761,B,20130331,1504,1.78,4.32,101,0
Part_11676761,B,20130430,1605,1.78,4.59,234,0
Part_11676761,B,20130531,1495,1.78,4.54,216,0
Part_11676761,B,20130630,1227,1.78,4.33,171,0
Part_11676761,B,20130731,1681,1.78,3.46,92,1
Part_11676761,B,20130831,1787,1.78,3.68,107,1
Part_11676761,B,20130930,1843,1.78,4.32,122,0
Part_11676761,B,20131031,1914,1.78,4.32,131,0
Part_11676761,B,20131130,1926,1.78,4.58,276,0
Part_11676761,B,20131231,2170,1.78,4.32,291,0
Part_11676761,B,20140131,2335,1.78,4.32,321,0
Part_11676761,B,20140228,1609,1.78,3.46,87,1
Part_11676761,B,20140331,1770,1.78,4.32,120,0
Part_11676761,B,20140430,1761,1.78,4.32,246,0
Part_11676761,B,20140531,1284,1.78,4.32,177,0
Part_11676761,B,20140630,1724,1.78,4.32,231,0
Part_11676761,B,20140731,2046,1.78,3.46,114,1
Part_11676761,B,20140831,1828,1.78,3.46,102,1
Part_11676761,B,20140930,2032,1.78,4.32,141,0
Part_11676761,B,20141031,1925,1.78,4.32,131,0
Part_11676761,B,20141130,2063,1.78,4.32,279,0
Part_11676761,B,20141231,2418,1.78,4.35,330,0
Part_11676761,B,20150131,2326,1.78,4.32,309,0
Part_11676761,B,20150228,1775,1.6,3.79,105,1
Part_11676761,B,20150331,2177,1.78,4.39,149,0
Part_11676761,B,20150430,1602,1.6,4.32,216,0
Part_13646440,C,20120131,598,1.58,7.14,120,0
Part_13646440,C,20120229,668,1.58,5.5,53,1
Part_13646440,C,20120331,754,1.58,6.88,72,0
Part_13646440,C,20120430,569,1.58,5.5,87,1
Part_13646440,C,20120531,702,1.58,6.88,138,0
Part_13646440,C,20120630,663,1.58,7.06,138,0
Part_13646440,C,20120731,689,1.58,5.67,56,1
Part_13646440,C,20120831,693,1.42,5.82,56,1
Part_13646440,C,20120930,630,1.42,6.88,60,0
Part_13646440,C,20121031,799,1.58,6.88,81,0
Part_13646440,C,20121130,489,1.58,7,99,0
Part_13646440,C,20121231,523,1.58,7.3,114,0
Part_13646440,C,20130131,543,1.58,6.88,102,0
Part_13646440,C,20130228,443,1.58,5.5,33,1
Part_13646440,C,20130331,437,1.58,7.15,44,0
Part_13646440,C,20130430,484,1.58,6.88,93,0
Part_13646440,C,20130531,542,1.42,6.88,102,0
Part_13646440,C,20130630,795,1.58,6.88,159,0
Part_13646440,C,20130731,454,1.58,5.5,36,1
Part_13646440,C,20130831,474,1.42,5.5,38,1
Part_13646440,C,20130930,395,1.42,6.88,41,0
Part_13646440,C,20131031,392,1.58,6.88,41,0
Part_13646440,C,20131130,350,1.58,7.22,72,0
Part_13646440,C,20131231,617,1.58,6.88,123,0
Part_13646440,C,20140131,422,1.58,6.88,81,0
Part_13646440,C,20140228,311,1.58,5.74,26,1
Part_13646440,C,20140331,458,1.58,7.49,50,0
Part_13646440,C,20140430,502,1.58,7.23,105,0
Part_13646440,C,20140531,498,1.58,6.88,96,0
Part_13646440,C,20140630,566,1.58,7.23,117,0
Part_13646440,C,20140731,535,1.58,5.5,42,1
Part_13646440,C,20140831,458,1.58,5.5,36,1
Part_13646440,C,20140930,466,1.58,6.88,44,0
Part_13646440,C,20141031,489,1.58,7.43,51,0
Part_13646440,C,20141130,419,1.58,6.88,78,0
Part_13646440,C,20141231,499,1.58,5.5,75,1
Part_13646440,C,20150131,509,1.58,6.88,102,0
Part_13646440,C,20150228,351,1.58,5.5,27,1
Part_13646440,C,20150331,423,1.42,7.24,45,0
Part_13646440,C,20150430,439,1.58,7.5,96,0
Part_11919129,A,20120131,5000,0.57,1.98,324,0
Part_11919129,A,20120229,4622,0.64,1.66,129,1
Part_11919129,A,20120331,5145,0.64,1.98,167,0
Part_11919129,A,20120430,4444,0.64,1.98,288,0
Part_11919129,A,20120531,4820,0.64,1.98,312,0
Part_11919129,A,20120630,4987,0.64,1.98,333,0
Part_11919129,A,20120731,5141,0.64,1.58,137,1
Part_11919129,A,20120831,5055,0.57,1.58,131,1
Part_11919129,A,20120930,4294,0.64,2.05,149,0
Part_11919129,A,20121031,5654,0.57,1.98,188,0
Part_11919129,A,20121130,4313,0.64,1.98,285,0
Part_11919129,A,20121231,4933,0.64,2,327,0
Part_11919129,A,20130131,6922,0.64,2.04,474,0
Part_11919129,A,20130228,4734,0.64,1.58,122,1
Part_11919129,A,20130331,4320,0.64,2.04,144,0
Part_11919129,A,20130430,5347,0.57,2.05,363,0
Part_11919129,A,20130531,5237,0.64,1.98,345,0
Part_11919129,A,20130630,4857,0.57,1.68,273,1
Part_11919129,A,20130731,5351,0.64,1.58,140,1
Part_11919129,A,20130831,5443,0.64,1.58,143,1
Part_11919129,A,20130930,5105,0.64,1.98,164,0
Part_11919129,A,20131031,5716,0.64,1.98,185,0
Part_11919129,A,20131130,4764,0.64,1.98,306,0
Part_11919129,A,20131231,7276,0.64,1.98,471,0
Part_11919129,A,20140131,5646,0.64,2.12,402,0
Part_11919129,A,20140228,4423,0.64,1.58,117,1
Part_11919129,A,20140331,4882,0.64,1.58,126,1
Part_11919129,A,20140430,5498,0.64,1.98,366,0
Part_11919129,A,20140531,5325,0.64,2.07,369,0
Part_11919129,A,20140630,5519,0.64,1.98,366,0
Part_11919129,A,20140731,5187,0.64,1.58,132,1
Part_11919129,A,20140831,4617,0.64,1.58,122,1
Part_11919129,A,20140930,5554,0.64,1.58,149,1
Part_11919129,A,20141031,5604,0.64,2.01,186,0
Part_11919129,A,20141130,5936,0.64,1.98,381,0
Part_11919129,A,20141231,5304,0.64,2.17,384,0
Part_11919129,A,20150131,5655,0.64,1.98,366,0
Part_11919129,A,20150228,4440,0.57,1.65,119,1
Part_11919129,A,20150331,5941,0.57,2.13,206,0
Part_11919129,A,20150430,5262,0.64,1.98,339,0
Part_11757596,C,20120131,795,0.71,3.81,84,0
Part_11757596,C,20120229,999,0.79,3.05,39,1
Part_11757596,C,20120331,700,0.79,3.81,36,0
Part_11757596,C,20120430,601,0.79,3.81,63,0
Part_11757596,C,20120531,1037,0.79,3.81,102,0
Part_11757596,C,20120630,1895,0.71,3.28,171,1
Part_11757596,C,20120731,894,0.79,3.05,38,1
Part_11757596,C,20120831,541,0.71,3.28,24,1
Part_11757596,C,20120930,965,0.79,3.05,41,1
Part_11757596,C,20121031,1080,0.79,3.81,57,0
Part_11757596,C,20121130,855,0.71,3.95,90,0
Part_11757596,C,20121231,967,0.79,3.95,99,0
Part_11757596,C,20130131,788,0.79,3.83,81,0
Part_11757596,C,20130228,601,0.79,3.05,23,1
Part_11757596,C,20130331,421,0.79,3.81,21,0
Part_11757596,C,20130430,445,0.79,3.81,45,0
Part_11757596,C,20130531,923,0.79,3.05,75,1
Part_11757596,C,20130630,1428,0.79,3.81,147,0
Part_11757596,C,20130731,1491,0.71,3.05,63,1
Part_11757596,C,20130831,372,0.79,3.05,14,1
Part_11757596,C,20130930,867,0.79,4.1,48,0
Part_11757596,C,20131031,624,0.79,3.05,26,1
Part_11757596,C,20131130,724,0.79,4.05,75,0
Part_11757596,C,20131231,950,0.71,3.81,96,0
Part_11757596,C,20140131,1681,0.71,3.93,177,0
Part_11757596,C,20140228,384,0.71,3.05,17,1
Part_11757596,C,20140331,915,0.79,3.81,45,0
Part_11757596,C,20140430,825,0.71,3.81,84,0
Part_11757596,C,20140531,1418,0.79,3.81,141,0
Part_11757596,C,20140630,1414,0.71,3.81,147,0
Part_11757596,C,20140731,1608,0.79,3.05,65,1
Part_11757596,C,20140831,822,0.71,3.16,33,1
Part_11757596,C,20140930,1090,0.79,3.81,54,0
Part_11757596,C,20141031,1129,0.71,4.03,60,0
Part_11757596,C,20141130,897,0.79,3.81,87,0
Part_11757596,C,20141231,1007,0.71,4.03,111,0
Part_11757596,C,20150131,1266,0.79,4.02,138,0
Part_11757596,C,20150228,846,0.79,3.05,35,1
Part_11757596,C,20150331,938,0.79,4.08,53,0
Part_11757596,C,20150430,1017,0.79,3.81,105,0
Part_11757591,A,20120131,154,15.83,45.67,222,0
Part_11757591,A,20120229,141,17.59,38.21,87,1
Part_11757591,A,20120331,231,17.59,45.67,164,0
Part_11757591,A,20120430,196,17.59,36.54,225,1
Part_11757591,A,20120531,258,17.59,45.67,366,0
Part_11757591,A,20120630,170,15.83,45.67,249,0
Part_11757591,A,20120731,169,17.59,36.62,98,1
Part_11757591,A,20120831,118,15.83,37.32,69,1
Part_11757591,A,20120930,207,17.59,45.67,149,0
Part_11757591,A,20121031,183,17.59,45.67,129,0
Part_11757591,A,20121130,177,17.59,45.67,258,0
Part_11757591,A,20121231,127,15.83,37.79,153,1
Part_11757591,A,20130131,180,15.83,45.67,264,0
Part_11757591,A,20130228,182,17.59,36.54,104,1
Part_11757591,A,20130331,203,15.83,45.67,150,0
Part_11757591,A,20130430,225,17.59,37.76,270,1
Part_11757591,A,20130531,251,17.59,36.54,291,1
Part_11757591,A,20130630,222,17.59,45.67,315,0
Part_11757591,A,20130731,196,15.83,36.54,114,1
Part_11757591,A,20130831,171,17.59,39.11,107,1
Part_11757591,A,20130930,170,17.59,49.88,132,0
Part_11757591,A,20131031,234,15.83,47.31,174,0
Part_11757591,A,20131130,166,17.59,45.67,234,0
Part_11757591,A,20131231,249,17.59,48.28,378,0
Part_11757591,A,20140131,235,15.83,45.67,339,0
Part_11757591,A,20140228,182,17.59,38,111,1
Part_11757591,A,20140331,248,17.59,45.67,176,0
Part_11757591,A,20140430,225,15.83,45.67,324,0
Part_11757591,A,20140531,262,17.59,45.67,375,0
Part_11757591,A,20140630,275,17.59,47.7,414,0
Part_11757591,A,20140731,262,15.83,36.54,149,1
Part_11757591,A,20140831,191,17.59,36.54,113,1
Part_11757591,A,20140930,274,17.59,36.54,158,1
Part_11757591,A,20141031,244,17.59,47.78,186,0
Part_11757591,A,20141130,199,17.59,45.67,288,0
Part_11757591,A,20141231,197,17.59,45.67,282,0
Part_11757591,A,20150131,235,17.59,45.67,336,0
Part_11757591,A,20150228,196,17.59,38.7,119,1
Part_11757591,A,20150331,231,17.59,45.67,167,0
Part_11757591,A,20150430,241,17.59,48.56,375,0
Part_14535348,B,20120131,1540,1.01,2.98,132,0
Part_14535348,B,20120229,1345,0.91,2.38,44,1
Part_14535348,B,20120331,1483,1.01,3.16,69,0
Part_14535348,B,20120430,1536,1.01,2.97,132,0
Part_14535348,B,20120531,1561,1.01,2.97,132,0
Part_14535348,B,20120630,1717,1.01,3.13,150,0
Part_14535348,B,20120731,2156,0.91,2.38,72,1
Part_14535348,B,20120831,2320,1.01,2.38,78,1
Part_14535348,B,20120930,1797,1.01,2.97,78,0
Part_14535348,B,20121031,2408,1.01,2.97,101,0
Part_14535348,B,20121130,334,1.01,2.97,27,0
Part_14535348,B,20121231,1572,1.01,2.97,129,0
Part_14535348,B,20130131,1784,1.01,3.2,162,0
Part_14535348,B,20130228,1386,0.91,2.38,48,1
Part_14535348,B,20130331,1367,1.01,2.98,59,0
Part_14535348,B,20130430,1795,1.01,2.97,156,0
Part_14535348,B,20130531,1628,1.01,2.97,138,0
Part_14535348,B,20130630,1702,1.01,3.02,141,0
Part_14535348,B,20130731,2303,0.91,2.38,77,1
Part_14535348,B,20130831,2155,1.01,2.38,74,1
Part_14535348,B,20130930,2030,1.01,2.97,86,0
Part_14535348,B,20131031,2063,1.01,2.38,71,1
Part_14535348,B,20131130,1744,1.01,2.97,153,0
Part_14535348,B,20131231,1598,1.01,2.38,105,1
Part_14535348,B,20140131,1813,1.01,2.97,150,0
Part_14535348,B,20140228,2059,1.01,2.38,69,1
Part_14535348,B,20140331,1711,1.01,2.97,71,0
Part_14535348,B,20140430,1420,0.91,3.22,129,0
Part_14535348,B,20140531,1664,0.91,2.97,138,0
Part_14535348,B,20140630,1739,1.01,3.11,153,0
Part_14535348,B,20140731,2205,0.91,2.38,74,1
Part_14535348,B,20140831,2255,0.91,2.38,78,1
